Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
P48925	NU6M_CYACA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Cyanidium caldarium (Red alga)	201	7.1.1.2	ND6 NAD6			
P33509	NU3M_ANOQU	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Anopheles quadrimaculatus (Common malaria mosquito)	117	7.1.1.2	ND3			
A9RAH0	NU5M_DEBHA	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	592	7.1.1.2	ND5 NAD5			
Q37709	NU3M_ARTSF	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Artemia franciscana (Brine shrimp) (Artemia sanfranciscana)	111	7.1.1.2	ND3 ND-3			
A9RAG2	NU6M_DEBHA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	146	7.1.1.2	ND6 NAD6			
P07709	NU6M_DROYA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Drosophila yakuba (Fruit fly)	174	7.1.1.2	mt:ND6 ND6			
P48901	NU1M_WICCA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Wickerhamomyces canadensis (Yeast) (Pichia canadensis)	351	7.1.1.2	ND1			
O78713	NU1M_ZAGBR	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1) (Fragment)	Zaglossus bruijni (Western long-beaked echidna)	303	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
P48926	NU6M_FELCA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Felis catus (Cat) (Felis silvestris catus)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P43200	NU6M_FRAAR	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Fratercula arctica (Atlantic puffin)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P69236	NU3M_BRAFL	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Branchiostoma floridae (Florida lancelet) (Amphioxus)	117	7.1.1.2	ND3 NAD3 NADH3			
P24895	NU3M_CAEEL	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Caenorhabditis elegans	111	7.1.1.2	nduo-3 nd3 MTCE.34			
Q2TGY5	NU2M_POTFL	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Potos flavus (Kinkajou)	347	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
P11662	NU2M_RAT	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Rattus norvegicus (Rat)	346	7.1.1.2	Mtnd2 mt-Nd2 Nd2			
Q35924	NU2M_SALSA	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Salmo salar (Atlantic salmon)	349	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
O78748	NU2M_SHEEP	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Ovis aries (Sheep)	347	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
Q4JQI6	NU2M_TETNG	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	348	7.1.1.2	MT-ND2 MTND2 NADH2 ND2			
Q95885	NU5M_PAPHA	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Papio hamadryas (Hamadryas baboon)	603	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
O21569	NU3M_REIAU	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Reithrodon auritus (Bunny rat)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q37024	NU5M_WICCA	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2)	Wickerhamomyces canadensis (Yeast) (Pichia canadensis)	644	7.1.1.2	ND5			
Q5Y4Q1	NU4M_BOSMU	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Bos mutus grunniens (Wild yak) (Bos grunniens)	459	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q953L2	NU4LM_ECHGY	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Echinosorex gymnura (Moon rat)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P08834	NU1M_CITLA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Citrullus lanatus (Watermelon) (Citrullus vulgaris)	316	7.1.1.2	ND1 NAD1			
O78701	NU1M_BRAVA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Bradypus variegatus (Brown-throated three-fingered sloth)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q7Y8G0	NU4LM_HEMAU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Hemiechinus auritus (Long-eared hedgehog)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
O03172	NU4LM_LATCH	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Latimeria chalumnae (Coelacanth)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P26848	NU4M_MARPO	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Marchantia polymorpha (Liverwort) (Marchantia aquatica)	495	7.1.1.2	ND4 NAD4			
O78754	NU4LM_SHEEP	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Ovis aries (Sheep)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q591M5	NU4M_MICSI	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Microcebus simmonsi (Simmons's mouse lemur)	459	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
O21567	NU4LM_SIGHI	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Sigmodon hispidus (Hispid cotton rat)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q8M897	NU1M_HIPTE	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Hipposideros terasensis (Formosan leaf-nosed bat) (Hipposideros armiger terasensis)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
O21787	NU4LM_TRAPO	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Trachypithecus poliocephalus (White-headed langur) (Presbytis leucocephalus)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q35542	NU4M_PETMA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Petromyzon marinus (Sea lamprey)	458	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q36423	NU4LM_LOCMI	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Locusta migratoria (Migratory locust)	97	7.1.1.2	ND4L			
Q01562	NU4LM_TRIRU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Trichophyton rubrum (Athlete's foot fungus) (Epidermophyton rubrum)	89	7.1.1.2	ND4L NADH4L			
Q1HV14	NU4LM_VAMNY	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Vampyressa nymphaea (Striped yellow-eared bat) (Vampyriscus nymphaea)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P11661	NU5M_RAT	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Rattus norvegicus (Rat)	609	7.1.1.2	Mtnd5 mt-Nd5 Nd5			
Q1HUW0	NU4LM_VAMTH	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Vampyressa thyone (Northern little yellow-eared bat)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q8HBG1	NU4LM_VARVV	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Varecia variegata variegata (Black and white ruffed lemur)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q9MEI2	NU4LM_VICPA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Vicugna pacos (Alpaca) (Lama pacos)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q9ZZ45	NU4M_SQUAC	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Squalus acanthias (Spiny dogfish)	460	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
P15551	NU4M_STRPU	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Strongylocentrotus purpuratus (Purple sea urchin)	463	7.1.1.2	ND4			
Q69B84	NU4LM_MEGNO	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Megaptera novaeangliae (Humpback whale) (Balaena novaeangliae)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
O03780	NU4M_TRIAB	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Trimeresurus albolabris (White-lipped pit viper) (Cryptelytrops albolabris)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
O47492	NU4LM_METSE	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Metridium senile (Brown sea anemone) (Frilled sea anemone)	99	7.1.1.2	ND4L			
P43199	NU6M_AETPS	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Aethia psittacula (Parakeet auklet) (Cyclorrhynchus psittacula)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P31839	NU1M_OENBE	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Oenothera berteroana (Bertero's evening primrose)	331	7.1.1.2	ND1 NAD1			
Q9T9W3	NU1M_PANTR	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Pan troglodytes (Chimpanzee)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
P43191	NU6M_AETPY	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Aethia pygmaea (Whiskered auklet) (Alca pygmaea)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q31651	NU5M_ANSCE	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5) (Fragment)	Anser caerulescens (Snow goose) (Chen caerulescens)	214	7.1.1.2	MT-ND5 MTND5 NADH5 ND5			
P29388	NU5M_ARATH	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Arabidopsis thaliana (Mouse-ear cress)	669	7.1.1.2	ND5 NAD5 NAD5C AtMg00060/AtMg00513/AtMg00665			SUBUNIT: Complex I is composed of at least 49 different subunits.
Q33753	NU5M_ARBLI	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5) (Fragment)	Arbacia lixula (Black urchin) (Echinus lixula)	190	7.1.1.2	ND5			
Q00GF0	NU4LM_MICMM	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Microcebus mamiratra (Claire's mouse lemur)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P05513	NU1M_PARTE	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Paramecium tetraurelia	261	7.1.1.2	ND1 NDH1			
P41300	NU6M_BALMU	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Balaenoptera musculus (Blue whale)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P24980	NU6M_BALPH	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Balaenoptera physalus (Fin whale) (Balaena physalus)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q01300	NU1M_PETHY	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Petunia hybrida (Petunia)	325	7.1.1.2	ND1 NAD1			
Q8M892	NU1M_PHYEO	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Phyllostomus elongatus (Lesser spear-nosed bat)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
O79874	NU1M_PIG	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Sus scrofa (Pig)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
P24995	NU1M_PISOC	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Pisaster ochraceus (Ochre sea star) (Asterias ochracea)	324	7.1.1.2	ND1			
P03924	NU6M_BOVIN	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Bos taurus (Bovine)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q34052	NU5M_CERCA	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5) (Fragment)	Ceratitis capitata (Mediterranean fruit fly) (Tephritis capitata)	80	7.1.1.2	ND5			
O78715	NU1M_SMICR	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Sminthopsis crassicaudata (Fat-tailed dunnart) (Phascogale crassicaudata)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
P43197	NU6M_CEPCO	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Cepphus columba (Pigeon guillemot)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
Q37382	NU3M_ACACA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Acanthamoeba castellanii (Amoeba)	118	7.1.1.2	ND3 NAD3			
Q3L6W3	NU3M_AILFU	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Ailurus fulgens (Lesser panda) (Red panda)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q9MIY0	NU5M_DANRE	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Danio rerio (Zebrafish) (Brachydanio rerio)	606	7.1.1.2	mt-nd5 mtnd5 nd5			
Q37399	NU3M_ALLMA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Allomyces macrogynus	114	7.1.1.2	ND3 NAD3			
O47874	NU3M_ALLMI	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Alligator mississippiensis (American alligator)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q9MIX9	NU6M_DANRE	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Danio rerio (Zebrafish) (Brachydanio rerio)	172	7.1.1.2	mt-nd6 mtnd6 nd6			
O21336	NU6M_DASNO	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Dasypus novemcinctus (Nine-banded armadillo)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
O21584	NU3M_BAITA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Baiomys taylori (Northern pygmy mouse)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P41315	NU6M_DIDVI	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Didelphis virginiana (North American opossum) (Didelphis marsupialis virginiana)	168	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
A8DQI7	NU3M_AVAUN	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Avahi unicolor (Sambirano woolly lemur)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
Q9B6E8	NU1M_YARLI	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	341	7.1.1.2	ND1			SUBUNIT: Complex I is composed of 37 different subunits. {ECO:0000269|PubMed:15282186}.
P68307	NU3M_BALMU	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Balaenoptera musculus (Blue whale)	115	7.1.1.2	MT-ND3 MTND3 NADH3 ND3			
P18932	NU5M_DROME	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Drosophila melanogaster (Fruit fly)	572	7.1.1.2	mt:ND5 NADH5 ND5			
P48913	NU3M_WICCA	NADH-ubiquinone oxidoreductase chain 3 (EC 7.1.1.2) (NADH dehydrogenase subunit 3)	Wickerhamomyces canadensis (Yeast) (Pichia canadensis)	148	7.1.1.2	ND3			
P10330	NU5M_OENBE	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Oenothera berteroana (Bertero's evening primrose)	670	7.1.1.2	ND5 NAD5			SUBUNIT: Complex I is composed of about 30 different subunits.
Q08HI0	NU4LM_PHOHO	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Phocarctos hookeri (Hooker's sea lion) (Arctocephalus hookeri)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
O03700	NU4M_BOTLA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Bothriechis lateralis (Side-striped palm pitviper)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q1HV41	NU4LM_ECTAL	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Ectophylla alba (White bat) (Honduran fruit bat)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q8M896	NU1M_COEFR	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Coelops frithii (East Asian tailless leaf-nosed bat)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
Q70RU1	NU4LM_PLAMN	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Platanista minor (Indus river dolphin) (Platanista gangetica subsp. minor)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q7ISH5	NU4LM_PROTA	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Propithecus tattersalli (Golden-crowned Sifaka) (Tattersall's sifaka)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q96126	NU1M_HYLLA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Hylobates lar (Common gibbon) (White-handed gibbon)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
P03906	NU4M_PANTR	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Pan troglodytes (Chimpanzee)	459	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q9ZYM7	NU5M_RHISA	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Rhipicephalus sanguineus (Brown dog tick) (Ixodes sanguineus)	552	7.1.1.2	ND5			
P92793	NU4M_PROEL	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Protobothrops elegans (Elegant pitviper) (Trimeresurus elegans)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q6IYH0	NU4LM_MACMU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Macaca mulatta (Rhesus macaque)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q00860	NU1M_MYTED	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Mytilus edulis (Blue mussel)	305	7.1.1.2	ND1			
Q8W9G4	NU4M_TACAC	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Tachyglossus aculeatus aculeatus (Southeast Australian short-beaked echidna)	459	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q8M881	NU1M_NYCPV	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Nyctalus plancyi velutinus (Fine-haired noctule) (Nyctalus velutinus)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
O03792	NU4M_TRICN	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Trimeresurus cantori (Cantor's pit viper) (Cryptelytrops cantori)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
P51899	NU5M_ANOAR	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5) (Fragment)	Anopheles arabiensis (Mosquito)	384	7.1.1.2	ND5			
Q37371	NU6M_ACACA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Acanthamoeba castellanii (Amoeba)	260	7.1.1.2	ND6 NAD6			
Q1HUY4	NU4LM_MESMC	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Mesophylla macconnelli (MacConnell's bat) (Ectophylla macconnelli)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
Q5QS97	NU4LM_METNU	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Metachirus nudicaudatus (Brown four-eyed opossum)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P48918	NU5M_ALBCA	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Albinaria caerulea (Land snail)	545	7.1.1.2	ND5			
O03807	NU4M_TROWA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4) (Fragment)	Tropidolaemus wagleri (Wagler's pit viper) (Trimeresurus wagleri)	231	7.1.1.2	MT-ND4 MTND4 NADH4 ND4			
Q953H3	NU4LM_MICKK	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Microtus kikuchii (Taiwan vole) (Volemys kikuchii)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P33510	NU5M_ANOQU	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Anopheles quadrimaculatus (Common malaria mosquito)	576	7.1.1.2	ND5			
Q591Y0	NU4LM_MICMI	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	Microcebus mittermeieri (Mittermeier's mouse lemur)	98	7.1.1.2	MT-ND4L MTND4L NADH4L ND4L			
P03912	NU4M_XENLA	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	Xenopus laevis (African clawed frog)	461	7.1.1.2	mt-nd4 mtnd4 nadh4 nd4			
P33513	NU6M_ANOQU	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Anopheles quadrimaculatus (Common malaria mosquito)	174	7.1.1.2	ND6			
P34857	NU6M_APILI	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Apis mellifera ligustica (Common honeybee) (Italian honeybee)	167	7.1.1.2	ND6			
P24884	NU5M_ASCSU	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Ascaris suum (Pig roundworm) (Ascaris lumbricoides)	547	7.1.1.2	ND5			
P24873	NU6M_ASCSU	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Ascaris suum (Pig roundworm) (Ascaris lumbricoides)	144	7.1.1.2	ND6			
O47430	NU5M_BRAFL	NADH-ubiquinone oxidoreductase chain 5 (EC 7.1.1.2) (NADH dehydrogenase subunit 5)	Branchiostoma floridae (Florida lancelet) (Amphioxus)	599	7.1.1.2	ND5 NAD5 NADH5			
Q5ULB0	NU6M_BOSMU	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Bos mutus grunniens (Wild yak) (Bos grunniens)	175	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P43194	NU6M_BRABR	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Brachyramphus brevirostris (Kittlitz's murrelet) (Uria brevirostris)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
P43195	NU6M_BRAMA	NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6)	Brachyramphus marmoratus (Marbled murrelet)	173	7.1.1.2	MT-ND6 MTND6 NADH6 ND6			
O78712	NU1M_SMIMA	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	Sminthopsis macroura (Stripe-faced dunnart)	318	7.1.1.2	MT-ND1 MTND1 NADH1 ND1			
